NumFiles,MinPT,MinP,MinIPChi2,#1.TotalTrueXiccpp,#1.TotalTrueXiccppTracks,#1.TotalTrueXiLcDaughterTracks,#1.TotalXiccppTracks,#1.TotalXiLcDaughterTracks,#1.TotalBackgroundTracks,#1.TotalXiLcBackgroundTracks,#2.TotalTruePions,#2.TotalTrueXiccppPions,#2.TotalTrueBachelorPionTracks,#2.TotalXiccppPions,#2.TotalBachelorPionTracks,#2.TotalBackgroundPions,#2.TotalBachelorPionBackgroundTracks,#3.TotalTrueKaons,#3.TotalTrueXiccppKaons,#3.TotalTrueBachelorKaonTracks,#3.TotalXiccppKaons,#3.TotalBachelorKaonTracks,#3.TotalBackgroundKaons,#3.TotalBackgroundBachelorKaons
10,230.0,1000,0.0,0.0,4744.0,2828.0,4292.0,2624.0,552635.0,554303.0,616741.0,1893.0,937.0,1546.0,751.0,412938.0,413733.0,88502.0,1884.0,946.0,1789.0,901.0,71987.0,72875.0
10,300.0,1000,0.0,0.0,4744.0,2828.0,4046.0,2506.0,464182.0,465722.0,616741.0,1893.0,937.0,1384.0,665.0,339452.0,340171.0,88502.0,1884.0,946.0,1713.0,862.0,64187.0,65038.0
10,370.0,1000,0.0,0.0,4744.0,2828.0,3844.0,2414.0,385364.0,386794.0,616741.0,1893.0,937.0,1260.0,601.0,275488.0,276147.0,88502.0,1884.0,946.0,1641.0,817.0,55933.0,56757.0
10,440.0,1000,0.0,0.0,4744.0,2828.0,3601.0,2285.0,319342.0,320658.0,616741.0,1893.0,937.0,1124.0,532.0,223172.0,223764.0,88502.0,1884.0,946.0,1553.0,775.0,48382.0,49160.0
10,510.0,1000,0.0,0.0,4744.0,2828.0,3384.0,2157.0,265009.0,266236.0,616741.0,1893.0,937.0,1021.0,484.0,181076.0,181613.0,88502.0,1884.0,946.0,1457.0,736.0,41637.0,42358.0
10,580.0,1000,0.0,0.0,4744.0,2828.0,3133.0,2021.0,220766.0,221878.0,616741.0,1893.0,937.0,897.0,426.0,147664.0,148135.0,88502.0,1884.0,946.0,1349.0,680.0,35684.0,36353.0
10,650.0,1000,0.0,0.0,4744.0,2828.0,2913.0,1894.0,185100.0,186119.0,616741.0,1893.0,937.0,790.0,378.0,121353.0,121765.0,88502.0,1884.0,946.0,1264.0,637.0,30702.0,31329.0
10,720.0,1000,0.0,0.0,4744.0,2828.0,2696.0,1781.0,156394.0,157309.0,616741.0,1893.0,937.0,698.0,326.0,100562.0,100934.0,88502.0,1884.0,946.0,1163.0,585.0,26505.0,27083.0
10,790.0,1000,0.0,0.0,4744.0,2828.0,2513.0,1678.0,133188.0,134023.0,616741.0,1893.0,937.0,619.0,288.0,84106.0,84437.0,88502.0,1884.0,946.0,1088.0,544.0,22986.0,23530.0
10,860.0,1000,0.0,0.0,4744.0,2828.0,2300.0,1565.0,113993.0,114728.0,616741.0,1893.0,937.0,534.0,243.0,70826.0,71117.0,88502.0,1884.0,946.0,990.0,490.0,19959.0,20459.0
10,930.0,1000,0.0,0.0,4744.0,2828.0,2118.0,1451.0,98098.0,98765.0,616741.0,1893.0,937.0,476.0,209.0,60086.0,60353.0,88502.0,1884.0,946.0,905.0,456.0,17358.0,17807.0
10,1000.0,1000,0.0,0.0,4744.0,2828.0,1958.0,1354.0,85136.0,85740.0,616741.0,1893.0,937.0,422.0,186.0,51350.0,51586.0,88502.0,1884.0,946.0,830.0,416.0,15268.0,15682.0
10,230.0,2250,0.0,0.0,4744.0,2828.0,4178.0,2576.0,491612.0,493214.0,616741.0,1893.0,937.0,1452.0,700.0,362461.0,363213.0,88502.0,1884.0,946.0,1769.0,889.0,66189.0,67069.0
10,300.0,2250,0.0,0.0,4744.0,2828.0,3982.0,2481.0,429835.0,431336.0,616741.0,1893.0,937.0,1332.0,635.0,311555.0,312252.0,88502.0,1884.0,946.0,1701.0,854.0,60566.0,61413.0
10,370.0,2250,0.0,0.0,4744.0,2828.0,3816.0,2403.0,368505.0,369918.0,616741.0,1893.0,937.0,1238.0,587.0,262072.0,262723.0,88502.0,1884.0,946.0,1635.0,814.0,54012.0,54833.0
10,440.0,2250,0.0,0.0,4744.0,2828.0,3583.0,2280.0,312499.0,313802.0,616741.0,1893.0,937.0,1109.0,521.0,217843.0,218431.0,88502.0,1884.0,946.0,1550.0,773.0,47539.0,48316.0
10,510.0,2250,0.0,0.0,4744.0,2828.0,3380.0,2156.0,263204.0,264428.0,616741.0,1893.0,937.0,1017.0,481.0,179663.0,180199.0,88502.0,1884.0,946.0,1457.0,736.0,41423.0,42144.0
10,580.0,2250,0.0,0.0,4744.0,2828.0,3133.0,2021.0,220704.0,221816.0,616741.0,1893.0,937.0,897.0,426.0,147615.0,148086.0,88502.0,1884.0,946.0,1349.0,680.0,35673.0,36342.0
10,650.0,2250,0.0,0.0,4744.0,2828.0,2913.0,1894.0,185100.0,186119.0,616741.0,1893.0,937.0,790.0,378.0,121353.0,121765.0,88502.0,1884.0,946.0,1264.0,637.0,30702.0,31329.0
10,720.0,2250,0.0,0.0,4744.0,2828.0,2696.0,1781.0,156394.0,157309.0,616741.0,1893.0,937.0,698.0,326.0,100562.0,100934.0,88502.0,1884.0,946.0,1163.0,585.0,26505.0,27083.0
10,790.0,2250,0.0,0.0,4744.0,2828.0,2513.0,1678.0,133188.0,134023.0,616741.0,1893.0,937.0,619.0,288.0,84106.0,84437.0,88502.0,1884.0,946.0,1088.0,544.0,22986.0,23530.0
